Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-27.72, -47.54, -5756, -9132, 6066 , 5598, -5834, 12615
-28.81, -44.56, -6070, -8840, 6622 , 5472, -5349, 12109
-29.16, -41.74, -6320, -8636, 7340 , 5222, -5123, 11686
-30.02, -40.65, -6602, -8596, 7536 , 4925, -4919, 11256
-30.87, -39.51, -6886, -8540, 7744 , 4645, -4591, 10888
-32.17, -37.57, -7334, -8398, 8098 , 4293, -4248, 10400
-31.88, -37.38, -7300, -8390, 8216 , 3790, -4064, 10032
-31.75, -39.03, -6964, -8334, 7572 , 3422, -3895, 9721
-31.26, -40.43, -6656, -8320, 7154 , 3004, -3696, 9398
-32.14, -40.42, -6694, -8160, 6864 , 2659, -3612, 9117
-32.13, -40.81, -6540, -8038, 6632 , 2317, -3739, 8864
-32.79, -40.55, -6550, -7864, 6456 , 1983, -3943, 8485
-34.18, -39.12, -6878, -7724, 6560 , 1644, -3996, 8104
-34.82, -36.69, -7080, -7408, 6992 , 1339, -3934, 7627
-36.66, -34.36, -7662, -7242, 7326 , 1042, -3769, 6926
-37.61, -32.41, -7960, -6990, 7618 , 677, -3667, 6286
-38.13, -31.15, -8190, -6862, 7870 , 411, -3599, 5635
-38.23, -30.29, -8290, -6758, 8078 , 116, -3600, 5035
-37.90, -30.59, -8290, -6866, 8148 , -213, -3566, 4386
-38.72, -30.28, -8550, -6892, 8150 , -495, -3642, 3834
-39.24, -30.24, -8748, -6964, 8148 , -749, -3845, 3251
-38.98, -30.39, -8776, -7058, 8244 , -1016, -3986, 2547
-39.13, -30.26, -8886, -7096, 8316 , -1448, -3982, 1867
-39.53, -30.18, -8878, -7012, 8168 , -1837, -3701, 1122
-39.94, -29.33, -8926, -6810, 8210 , -2281, -3333, 299
-40.48, -28.58, -8820, -6500, 8046 , -2940, -2869, -651
-41.87, -27.26, -8818, -6050, 7766 , -3541, -2232, -1449
-44.06, -24.40, -9246, -5492, 7826 , -4195, -1423, -2308
-45.89, -22.04, -9748, -5094, 7968 , -4956, -633, -3427
-47.71, -19.64, -10232, -4648, 8074 , -5956, 242, -4509
-48.72, -18.09, -10642, -4396, 8252 , -6778, 1317, -5657
-49.75, -16.97, -11092, -4240, 8386 , -7889, 2053, -7061
-51.09, -16.48, -11080, -4040, 7990 , -8700, 2926, -8321
-55.44, -16.75, -10900, -3814, 6476 , -9328, 4541, -9890
-59.85, -18.65, -10324, -3818, 4634 , -9728, 6872, -11255
-53.21, -25.71, -8536, -4624, 4410 , -9324, 8930, -12345
-30.52, -41.95, -5618, -7396, 6020 , -6905, 8863, -12337
-11.76, -39.47, -3632, -11324, 13274 , -3657, 7218, -10936
-12.12, -33.42, -5642, -14802, 21728 , -3978, 4937, -8862
-20.15, -41.77, -9416, -18212, 18104 , -8318, 4452, -7852
-29.37, -52.89, -13138, -21366, 9444 , -11030, 8785, -9273
-27.00, -53.82, -12604, -22414, 10506 , -11174, 14924, -11227
-23.00, -58.50, -9530, -20802, 8486 , -12097, 17728, -12471
-15.72, -67.02, -5466, -18578, 5690 , -13078, 15830, -11554
-7.47, -74.12, -2338, -17296, 4342 , -12893, 10620, -8566
-12.64, -77.02, -3752, -16714, -930 , -10918, 5999, -5848
-30.64, -59.32, -9404, -15870, -652 , -9072, 6264, -4496
-44.36, -44.05, -15434, -15348, 3736 , -8371, 7427, -5581
-47.87, -37.38, -18832, -15414, 7284 , -7690, 5973, -8034
-45.75, -38.31, -17542, -15182, 7874 , -6906, 3375, -9547
-41.13, -41.77, -14578, -14764, 7816 , -7403, 1358, -9860
-35.55, -47.23, -12038, -15198, 7288 , -8742, 950, -9337
-30.79, -54.38, -9980, -15850, 5446 , -9233, 489, -8736
-24.78, -61.54, -7812, -16386, 4250 , -9232, -287, -8359
-21.10, -67.07, -6440, -16482, 2704 , -8862, -830, -8401
-18.91, -69.93, -5594, -16214, 1980 , -8220, -983, -8510
-15.61, -71.75, -4496, -15870, 2698 , -7653, -590, -8436
-13.39, -71.57, -3802, -15576, 3548 , -7388, 149, -8122
-12.62, -70.96, -3592, -15542, 3996 , -7291, 718, -7763
-12.70, -71.20, -3644, -15700, 3924 , -7303, 1297, -7472
-13.57, -71.44, -3996, -16146, 3678 , -7199, 1899, -7441
-14.78, -71.87, -4418, -16468, 3110 , -6887, 2318, -7610
-15.19, -72.73, -4634, -16898, 2498 , -6617, 2649, -7777
-14.52, -73.66, -4484, -17166, 2310 , -6367, 2965, -7879
-14.39, -73.87, -4490, -17356, 2268 , -6060, 3255, -7843
-14.96, -72.79, -4664, -17264, 2642 , -5749, 3378, -7811
-15.79, -71.32, -4894, -17042, 3062 , -5477, 3431, -7793
-17.04, -69.95, -5256, -16858, 3218 , -5223, 3396, -7823
-18.20, -69.15, -5558, -16630, 3060 , -4944, 3413, -7919
-18.78, -68.76, -5710, -16538, 2976 , -4636, 3448, -8040
-18.04, -69.89, -5462, -16568, 2668 , -4205, 3515, -8183
-16.74, -71.08, -5076, -16676, 2654 , -3843, 3574, -8338
-14.89, -73.02, -4526, -16848, 2468 , -3502, 3765, -8551
-12.68, -74.76, -3862, -16986, 2570 , -3078, 4074, -8698
-10.95, -75.37, -3324, -16944, 2934 , -2757, 4516, -8812
-9.63, -76.03, -2914, -16904, 3048 , -2500, 4933, -8871
-9.75, -75.52, -2928, -16740, 3196 , -2413, 5537, -8882
-10.87, -75.04, -3242, -16612, 3050 , -2338, 6188, -8901
-12.47, -73.98, -3718, -16556, 2980 , -2232, 6856, -8971
-13.91, -72.75, -4138, -16440, 3010 , -2171, 7242, -9072
