Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-4.84, -79.00, -1488, -17324, 3034 , 2408, 8829, -1033
-2.11, -79.00, -646, -17220, 3296 , 2501, 8851, -889
0.74, -80.63, 224, -17210, 2844 , 2819, 8604, -614
2.38, -82.04, 718, -17156, 2302 , 3652, 8354, -281
2.47, -83.18, 744, -17132, 1924 , 4829, 8222, 215
2.57, -84.30, 758, -16796, 1510 , 6256, 8692, 1062
-0.87, -85.21, -248, -16314, 1358 , 7710, 9833, 2448
-6.65, -80.60, -1844, -15722, 1852 , 9054, 10809, 3652
-12.46, -73.63, -3382, -15042, 2858 , 9721, 11360, 4807
-17.45, -69.17, -4698, -14650, 3020 , 9895, 11110, 6016
-22.19, -65.39, -5868, -14128, 2750 , 9871, 10181, 6783
-26.32, -62.34, -6920, -13826, 2188 , 9808, 9099, 7524
-28.98, -60.43, -7904, -14192, 1598 , 9740, 7973, 7844
-31.65, -57.53, -8206, -13196, 1822 , 9655, 6735, 8050
-29.72, -58.50, -7604, -13078, 2560 , 9044, 6060, 8188
-26.69, -61.61, -6688, -13102, 2358 , 8069, 6176, 8480
-25.06, -64.79, -6306, -13474, 768 , 7607, 5241, 9073
-23.92, -66.12, -6334, -14288, 58 , 8062, 4706, 9341
-23.82, -65.78, -6538, -14768, 1232 , 8625, 4567, 9419
-23.04, -64.71, -6500, -15022, 2874 , 9010, 4148, 9589
-22.12, -63.46, -6422, -15262, 4128 , 9031, 3572, 9827
-22.24, -61.58, -6542, -15208, 5008 , 8834, 3209, 10228
-23.25, -59.69, -6902, -15096, 5516 , 8426, 2747, 10555
-25.09, -57.57, -7534, -15000, 5854 , 8096, 2074, 10769
-26.96, -56.46, -8204, -15084, 5736 , 7744, 1512, 10860
-27.19, -54.43, -8392, -14938, 6628 , 7369, 716, 10873
-26.73, -56.00, -8046, -14832, 5964 , 6961, -54, 10888
-24.83, -59.03, -7188, -14680, 5112 , 6848, -422, 10985
-23.22, -61.84, -6480, -14492, 4282 , 6871, -725, 11162
-22.28, -63.42, -6044, -14262, 3814 , 6939, -1143, 11276
-22.12, -64.64, -5878, -14110, 3212 , 6991, -1726, 11260
-22.33, -64.55, -5870, -13952, 3124 , 7045, -2335, 11016
-22.33, -63.74, -5850, -13814, 3514 , 6954, -3101, 10693
-22.41, -62.36, -5854, -13604, 4078 , 6747, -3694, 10312
-21.93, -61.69, -5792, -13654, 4550 , 6433, -4150, 10055
-21.60, -61.62, -5774, -13802, 4734 , 6220, -4184, 9841
-21.19, -61.48, -5702, -13864, 4940 , 6145, -3906, 9768
-20.87, -61.37, -5628, -13870, 5078 , 6171, -3203, 9803
-20.29, -61.55, -5452, -13826, 5152 , 6385, -2252, 9960
-20.25, -62.05, -5424, -13844, 4966 , 6680, -791, 10128
-21.48, -60.83, -5756, -13728, 5074 , 7037, 378, 10270
-23.02, -58.42, -6214, -13542, 5554 , 7312, 1277, 10272
-24.25, -56.48, -6564, -13326, 5918 , 7326, 1767, 10163
-25.54, -55.19, -6758, -12870, 5878 , 7336, 2015, 10018
-27.67, -53.93, -7198, -12530, 5626 , 7392, 2118, 9812
-29.59, -52.56, -7588, -12202, 5466 , 7440, 2010, 9557
-31.20, -50.89, -7894, -11826, 5506 , 7419, 1912, 9326
-31.74, -50.10, -7938, -11576, 5556 , 7336, 1902, 9117
-32.12, -49.71, -7906, -11344, 5492 , 7100, 2029, 9025
-32.91, -49.33, -8042, -11228, 5342 , 6824, 2345, 9031
-35.11, -47.72, -8578, -11036, 5226 , 6428, 2702, 9065
