Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-6.11, -83.81, -1776, -16596, 360 , 1015, 12602, 977
-9.62, -80.38, -2792, -16486, 296 , 691, 12141, 1307
-11.99, -78.03, -3494, -16460, 236 , 211, 11721, 1520
-13.62, -76.43, -4014, -16578, 76 , -232, 11105, 1656
-15.83, -74.17, -4756, -16782, -386 , -602, 10530, 1575
-16.57, -73.32, -5040, -16934, -676 , -999, 10110, 1346
-15.67, -74.24, -4786, -17060, -628 , -1338, 9764, 1089
-13.37, -76.55, -4032, -16970, -554 , -1639, 9543, 838
-10.19, -79.36, -3044, -16918, -954 , -1709, 9632, 633
-7.55, -81.64, -2244, -16910, -1094 , -1494, 9805, 411
-4.75, -84.36, -1412, -16970, -928 , -1158, 9821, 78
-3.33, -85.95, -1006, -17258, -718 , -860, 9922, -221
-2.36, -87.35, -722, -17508, -394 , -675, 10445, -470
-2.45, -86.75, -758, -17740, -686 , -511, 11031, -602
-3.58, -85.01, -1116, -17818, -1104 , -276, 11613, -611
-5.40, -83.08, -1686, -17786, -1370 , -193, 12125, -542
-7.54, -81.10, -2330, -17554, -1482 , -272, 12463, -537
-9.19, -79.46, -2806, -17276, -1596 , -453, 12483, -571
-9.32, -79.22, -2808, -17042, -1650 , -570, 12372, -637
-8.01, -80.85, -2384, -16894, -1336 , -679, 12227, -721
-6.66, -82.20, -1958, -16724, -1212 , -740, 12069, -855
-6.50, -82.56, -1880, -16474, -1070 , -599, 11933, -1147
-5.73, -83.88, -1670, -16634, -660 , -344, 12085, -1484
-4.71, -85.07, -1374, -16662, -466 , -182, 12372, -1809
-3.61, -86.08, -1068, -16926, -482 , -112, 12813, -1902
-2.70, -86.97, -804, -17046, -436 , -86, 13322, -1850
-2.46, -87.15, -734, -17094, -456 , -64, 13761, -1677
-3.21, -86.15, -950, -16960, -654 , 123, 14082, -1539
-4.42, -85.08, -1308, -16906, -668 , 269, 14230, -1467
-5.41, -84.34, -1598, -16874, -532 , 453, 14323, -1506
-6.28, -83.49, -1852, -16818, -550 , 733, 14453, -1572
-6.52, -83.22, -1920, -16798, -596 , 1055, 14557, -1622
-7.16, -82.54, -2110, -16786, -658 , 1417, 14589, -1670
-7.70, -82.18, -2284, -16890, -468 , 1795, 14574, -1693
-8.21, -81.67, -2464, -17082, -498 , 2054, 14534, -1669
-9.61, -80.03, -2906, -17146, -844 , 2311, 14432, -1614
-10.44, -78.60, -3138, -16980, -1402 , 2648, 14240, -1578
-10.68, -77.26, -3202, -16858, -2088 , 2987, 13895, -1524
-10.53, -77.45, -3178, -16986, -2074 , 3399, 13690, -1447
-10.26, -78.13, -3100, -17036, -1816 , 3629, 13471, -1367
-9.57, -79.31, -2856, -16890, -1444 , 3875, 13315, -1292
-8.49, -81.07, -2506, -16780, -854 , 4103, 13310, -1247
-5.86, -84.18, -1712, -16682, 16 , 4214, 13543, -1093
-3.42, -84.95, -1010, -16870, 1112 , 4123, 13682, -859
-3.75, -84.09, -1112, -16936, 1370 , 3938, 13674, -667
