Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-0.56, -79.31, -142, -14242, 2696 , -7991, -19870, 5882
2.80, -80.12, 726, -14638, 2454 , -8502, -19438, 5117
5.89, -79.97, 1564, -15004, 2158 , -8744, -18848, 4425
9.09, -77.92, 2498, -15460, 2186 , -8787, -18414, 3753
10.89, -76.64, 3114, -16040, 2216 , -8582, -17991, 3240
12.08, -75.13, 3528, -16302, 2528 , -8308, -17396, 2745
11.37, -75.58, 3380, -16604, 2628 , -7884, -16630, 2324
10.07, -76.59, 3014, -16766, 2644 , -7421, -15616, 1872
7.75, -78.58, 2316, -16830, 2506 , -6781, -14830, 1333
6.34, -79.86, 1876, -16740, 2350 , -6247, -14142, 916
5.58, -81.76, 1648, -16776, 1802 , -5483, -13870, 544
5.17, -84.13, 1524, -16824, 846 , -4653, -13742, 425
4.01, -85.73, 1182, -16884, 472 , -3599, -13717, 407
0.51, -85.67, 148, -16712, 1270 , -2509, -13825, 486
-3.24, -81.98, -928, -16260, 2108 , -1969, -13987, 632
-6.20, -79.16, -1720, -15660, 2470 , -1838, -13987, 911
-8.51, -77.49, -2312, -15262, 2488 , -2051, -14275, 1420
-9.72, -76.43, -2580, -14858, 2506 , -2519, -15305, 1992
-10.66, -75.41, -2790, -14606, 2596 , -3170, -16621, 2588
-10.65, -76.00, -2766, -14528, 2356 , -4013, -17676, 2908
-9.06, -77.91, -2338, -14526, 2068 , -4640, -17957, 3030
-4.74, -79.40, -1204, -14340, 2410 , -5556, -17505, 3245
0.57, -81.75, 144, -14390, 2092 , -6253, -16964, 3476
7.69, -80.70, 1972, -14544, 1354 , -6642, -16630, 3842
12.72, -77.15, 3298, -14612, 558 , -6489, -16155, 4116
18.34, -71.71, 4922, -14860, 26 , -5938, -15355, 4330
21.16, -68.77, 5824, -15044, 594 , -5008, -14231, 4315
22.45, -65.65, 6412, -15302, 2646 , -4335, -12841, 4088
23.53, -62.63, 6928, -15414, 3982 , -4051, -11667, 3762
23.72, -62.24, 7224, -15898, 4242 , -3992, -10010, 3597
22.51, -64.27, 7074, -16646, 3808 , -3885, -8914, 3549
18.19, -70.33, 6010, -18134, 2462 , -3573, -8230, 3527
12.33, -77.51, 4252, -19442, -768 , -2819, -6815, 3460
6.32, -80.19, 2282, -20426, -2714 , -1314, -4838, 3294
0.81, -88.50, 286, -20346, -470 , -549, -3070, 3074
-2.53, -83.20, -894, -20118, 2244 , -959, -2294, 2670
-2.24, -84.73, -796, -20266, 1710 , -2219, -2277, 2138
-0.20, -89.52, -72, -20382, 172 , -3081, -3909, 1341
1.38, -88.66, 484, -20090, 16 , -3836, -6294, 317
2.53, -82.71, 854, -19162, 2314 , -4646, -8277, -862
3.20, -77.42, 1026, -17918, 3878 , -5340, -9581, -2040
3.32, -82.83, 988, -16926, 1902 , -5213, -9690, -2682
2.07, -85.15, 626, -17306, -1344 , -4204, -8175, -2861
-1.89, -83.57, -610, -18432, -2000 , -2803, -7352, -2499
-4.96, -84.39, -1642, -18924, -898 , -2370, -7454, -1852
-9.44, -80.50, -3004, -18070, 458 , -2586, -9062, -1405
-11.55, -77.58, -3408, -16634, 1376 , -2949, -11009, -1265
-9.86, -77.97, -2650, -15142, 1858 , -3039, -12113, -1286
-7.03, -78.11, -1794, -14346, 2442 , -3033, -11922, -1171
-5.83, -79.77, -1464, -14186, 2114 , -3089, -11499, -916
-5.54, -82.62, -1424, -14644, 1270 , -3153, -11725, -516
-7.31, -82.64, -1950, -15206, 308 , -3321, -11585, -13
-11.44, -78.28, -3142, -15510, -746 , -3396, -11104, 300
-17.39, -72.45, -4902, -15644, -746 , -3602, -10670, 535
-19.94, -70.11, -5696, -15712, 70 , -4006, -10352, 718
-19.95, -69.92, -5816, -16016, 756 , -4246, -10786, 933
-17.20, -72.43, -5078, -16380, 1116 , -4199, -11356, 1133
-13.56, -76.06, -4000, -16562, 994 , -3838, -11905, 1276
-10.01, -80.04, -2950, -16726, 52 , -3339, -12030, 1417
-6.55, -83.48, -1934, -16846, -116 , -2768, -12035, 1460
-4.71, -85.31, -1382, -16796, -166 , -2433, -11792, 1421
-5.25, -84.52, -1532, -16684, -508 , -2241, -11252, 1284
-6.54, -83.40, -1906, -16628, -344 , -2198, -10362, 1127
-8.19, -81.77, -2368, -16466, 350 , -2404, -9681, 1020
-9.67, -80.32, -2788, -16364, 296 , -2798, -9310, 863
-11.00, -79.05, -3182, -16384, 2 , -3003, -9083, 689
-12.23, -77.76, -3552, -16394, -346 , -3031, -9143, 353
-12.72, -77.31, -3682, -16318, -160 , -3081, -8958, -72
-11.99, -78.05, -3462, -16308, -78 , -3257, -8780, -312
-10.92, -79.03, -3156, -16356, -414 , -3423, -8749, -448
-9.41, -80.34, -2728, -16462, -696 , -3408, -8652, -463
-8.47, -81.34, -2462, -16532, -578 , -3264, -8733, -429
-7.79, -82.19, -2278, -16652, -288 , -3179, -8846, -422
-8.28, -81.76, -2422, -16660, -134 , -3153, -8851, -472
-8.46, -81.55, -2486, -16722, 222 , -3177, -8809, -587
-8.38, -80.70, -2458, -16660, 1210 , -3333, -8525, -674
-7.50, -81.72, -2182, -16550, 1046 , -3528, -8248, -713
-6.88, -83.16, -1976, -16396, -82 , -3326, -8340, -714
-7.04, -82.87, -2012, -16296, -398 , -3034, -8642, -808
-7.71, -82.30, -2182, -16116, -208 , -2894, -8635, -939
-9.47, -80.56, -2670, -16012, 160 , -2930, -8492, -1166
-9.82, -80.22, -2792, -16134, -106 , -2977, -8241, -1311
-10.68, -79.10, -3086, -16352, -684 , -2773, -8095, -1442
-11.22, -78.63, -3350, -16888, -620 , -2316, -8255, -1609
