Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2.23,-69.04,-672,-16164,-6166,-7129,4243,-323
-0.81,-72.45,-250,-16792,-5318,-6125,3770,-516
-1.04,-77.21,-318,-17070,-3874,-4897,3215,-740
-0.28,-81.15,-86,-17126,-2678,-4013,2470,-1045
1.32,-85.5,394,-17018,-1294,-3370,1851,-1337
5.45,-84.33,1568,-16450,-500,-3022,1545,-1653
7.83,-82.18,2180,-15850,194,-3070,1397,-1945
9.8,-80.23,2670,-15470,-170,-3196,1415,-2263
11.86,-77.45,3172,-15068,-1124,-3156,1540,-2617
11.23,-76.55,2992,-14944,-1976,-3135,1626,-2881
10.41,-76.05,2798,-15032,-2488,-3286,1897,-3128
8.38,-75.79,2290,-15242,-3120,-3653,2309,-3339
6.41,-73.4,1768,-15182,-4178,-3897,2613,-3577
6.54,-70.43,1828,-15128,-5068,-4156,2974,-3719
5.84,-70.59,1620,-15018,-5050,-4418,3060,-3795
5.06,-71.41,1402,-15084,-4888,-4737,2984,-3864
5.26,-73.02,1466,-15286,-4442,-5174,2966,-3895
4.72,-75.35,1342,-15768,-3908,-5560,2993,-3897
3.11,-76.75,898,-16110,-3698,-5938,3020,-3919
2.57,-77.45,756,-16482,-3602,-6155,3018,-3965
3.57,-78.45,1070,-16828,-3280,-6309,3071,-3964
1.41,-79.63,414,-16604,-3022,-6479,3136,-4130
2.47,-79.62,728,-16600,-2966,-6564,3085,-4227
4.29,-78.45,1286,-16836,-3206,-6660,3363,-4276
4.8,-77.53,1440,-16802,-3438,-6676,3684,-4349
5.73,-75.86,1744,-16930,-3906,-6610,3963,-4421
6.16,-74.89,1880,-16922,-4178,-6397,3945,-4448
4.81,-75.47,1452,-16770,-4108,-6078,3837,-4633
5.32,-74.6,1580,-16444,-4256,-5856,3611,-4698
5.23,-74.66,1522,-16114,-4162,-5615,3691,-4670
5.24,-75.42,1502,-15914,-3870,-5486,3818,-4605
4.99,-74.93,1418,-15758,-4010,-5318,3629,-4479
5.82,-74.39,1628,-15454,-4012,-5054,3489,-4287
6.67,-73.3,1852,-15280,-4206,-4869,3560,-4045
5.23,-73.4,1442,-15168,-4298,-4816,3634,-3908
4.42,-73.13,1212,-15068,-4418,-4844,3622,-3863
3.76,-73.57,1052,-15390,-4426,-4892,3449,-3810
0.94,-73.77,272,-15926,-4640,-4789,3069,-3736
2.79,-73.72,808,-15950,-4598,-4567,3001,-3650
3.19,-74.53,944,-16334,-4434,-4330,2907,-3478
2.67,-75.88,792,-16464,-4078,-4031,2912,-3313
1.96,-76.76,578,-16490,-3850,-3803,2840,-3171
2,-76.92,588,-16410,-3778,-3501,2759,-3057
2.36,-78.39,686,-16322,-3296,-3271,2751,-2941
2.18,-79.61,628,-16224,-2920,-3158,2803,-2888
1.18,-80.67,346,-16516,-2704,-3167,2823,-2871
-2.16,-80.24,-622,-16260,-2740,-3089,2721,-2931
2.62,-80.11,768,-16548,-2794,-3452,2738,-2758
-2.51,-75.02,-744,-16440,-4348,-3084,2532,-2901
2.63,-78.44,746,-15906,-3178,-3031,2782,-3122
2.56,-79.51,700,-15418,-2778,-3388,2759,-3155
1.76,-78.21,486,-15534,-3218,-3665,2670,-3307
2.32,-77.49,650,-15698,-3432,-3732,2345,-3456
3.11,-77.41,870,-15650,-3396,-3799,2017,-3524
2.94,-75.71,830,-15706,-3924,-3659,1606,-3648
4.66,-75.72,1322,-15766,-3800,-3577,1353,-3760
5.17,-76.18,1468,-15828,-3618,-3534,1186,-3807
5.47,-76.55,1546,-15788,-3456,-3507,1171,-3836
5.46,-76.34,1554,-15872,-3544,-3458,1253,-3835
5.44,-76.15,1554,-15906,-3614,-3425,1421,-3804
5,-75.75,1430,-15912,-3792,-3334,1604,-3776
5.12,-75.77,1470,-15966,-3784,-3201,1763,-3723
4.59,-76.36,1310,-15914,-3646,-3128,1985,-3709
4.44,-76.79,1256,-15808,-3504,-3046,2152,-3658
4.28,-77.51,1200,-15722,-3280,-2933,2227,-3620
4.44,-77.55,1248,-15730,-3252,-2829,2321,-3556
4.31,-77.13,1228,-15922,-3438,-2684,2477,-3463
3.58,-76.71,1024,-15972,-3642,-2516,2660,-3384
3.09,-76.07,892,-16048,-3890,-2299,2805,-3287
2.89,-76.19,838,-16126,-3886,-2162,2938,-3159
2.47,-76.19,710,-16012,-3882,-2072,3123,-3002
2.72,-76.13,778,-15918,-3864,-2054,3316,-2834
1.98,-76.09,562,-15820,-3888,-2041,3502,-2639
2.15,-76.15,618,-15964,-3900,-2025,3602,-2474
2.63,-76.23,760,-16094,-3882,-1968,3598,-2296
3.13,-76.88,908,-16186,-3674,-1885,3541,-2103
3.08,-77.18,888,-16112,-3568,-1814,3476,-1951
3.09,-77.63,896,-16256,-3464,-1768,3488,-1838
2.33,-77.56,684,-16458,-3578,-1694,3479,-1707
1.18,-76.58,354,-16710,-3982,-1511,3446,-1576
0.96,-75.83,290,-16736,-4228,-1338,3394,-1453
1.43,-76.66,436,-17064,-4034,-1232,3366,-1299
2.35,-77.21,722,-17188,-3848,-1226,3400,-1182
2.56,-78.26,794,-17418,-3544,-1242,3446,-1098
3.1,-79.27,968,-17590,-3202,-1212,3508,-939
3.27,-79.93,1028,-17728,-2988,-1127,3706,-796
3.14,-80.14,988,-17774,-2942,-973,4072,-629
2.58,-80.46,820,-17988,-2922,-813,4387,-449
1.15,-80.65,370,-18224,-2992,-569,4628,-261
-1.03,-80.9,-340,-18704,-2990,-267,4652,-154
-3.32,-79.93,-1118,-19014,-3202,36,4430,-72
-4.63,-78.46,-1568,-19028,-3570,403,4093,90
-5.76,-77.32,-1948,-18954,-3810,781,3800,375
-5.42,-77.3,-1824,-18850,-3850,1254,3451,661
