Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
5.41, -84.59, 1500, -15850, -188 , -7358, 2950, -2304
4.24, -85.70, 1200, -16196, -268 , -6741, 3384, -2244
2.88, -86.45, 826, -16394, -616 , -6024, 3788, -2270
2.74, -85.90, 798, -16646, -904 , -5193, 4216, -2306
2.96, -85.48, 868, -16778, -1020 , -4156, 4781, -2330
1.82, -86.29, 532, -16704, -958 , -3400, 5259, -2343
0.32, -87.34, 92, -16508, -774 , -2778, 5659, -2412
-0.84, -88.24, -240, -16416, -458 , -2412, 5899, -2443
-2.25, -87.40, -638, -16222, -394 , -2241, 6054, -2416
-4.05, -85.70, -1140, -16094, -444 , -2186, 6036, -2386
-6.23, -83.59, -1756, -16086, -478 , -2159, 5978, -2341
-8.15, -81.71, -2300, -16058, -484 , -2166, 5998, -2265
-9.53, -80.44, -2698, -16072, -324 , -2270, 5964, -2178
-10.81, -79.24, -3054, -16002, -10 , -2383, 5797, -2084
-12.13, -77.87, -3420, -15916, 294 , -2581, 5509, -1973
-13.42, -76.47, -3816, -15986, 578 , -2775, 5050, -1938
-13.94, -75.79, -3978, -16008, 836 , -2963, 4581, -1951
-13.82, -75.69, -3918, -15900, 1086 , -3186, 4129, -2015
-13.47, -75.61, -3824, -15904, 1452 , -3378, 3596, -2067
-12.92, -76.12, -3606, -15660, 1434 , -3537, 3179, -2159
-12.06, -76.85, -3324, -15500, 1466 , -3667, 2784, -2185
-12.02, -76.92, -3304, -15454, 1436 , -3861, 2558, -2266
-11.91, -77.45, -3252, -15382, 1104 , -3994, 2345, -2417
-10.99, -78.54, -3018, -15524, 934 , -4062, 2190, -2615
-10.30, -79.42, -2856, -15702, 714 , -4077, 2048, -2799
-9.34, -80.52, -2598, -15794, 510 , -4086, 2114, -2958
-7.61, -82.11, -2126, -15910, 624 , -4103, 2303, -3041
-6.73, -82.53, -1880, -15922, 936 , -4162, 2431, -3119
-6.21, -82.70, -1742, -15988, 1098 , -4263, 2448, -3262
-5.11, -83.65, -1430, -15964, 1074 , -4282, 2450, -3338
